[2026-01-05 18:57:53.881541] Suspicious TCP Traffic | Severity: Medium
[2026-03-13 00:31:31] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:31:32] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:31:34] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:31:36] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:31:36] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:31:37] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:31:38] High Packet Flood Detected
[2026-03-13 00:31:39] High Packet Flood Detected
[2026-03-13 00:31:39] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:31:41] High Packet Flood Detected
[2026-03-13 00:31:41] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:31:41] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:31:42] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:31:44] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:31:46] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:31:46] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:31:51] High Packet Flood Detected
[2026-03-13 00:31:51] High Packet Flood Detected
[2026-03-13 00:31:52] High Packet Flood Detected
[2026-03-13 00:31:55] High Packet Flood Detected
[2026-03-13 00:31:57] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:31:58] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:32:00] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:32:00] High Packet Flood Detected
[2026-03-13 00:32:02] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:32:02] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:32:03] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:32:04] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:32:05] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:32:07] SYN Flood Detected from 192.168.1.10
[2026-03-13 00:32:07] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:32:08] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:32:10] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:32:12] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:32:12] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:32:12] High Packet Flood Detected
[2026-03-13 00:32:13] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:32:15] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:32:17] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:32:17] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:32:18] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:32:20] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:32:22] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:32:22] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:32:23] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:32:25] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:32:27] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:32:27] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:32:37] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:32:38] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:32:40] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:32:42] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:32:42] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:32:43] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:32:45] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:32:47] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:32:47] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:32:48] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:32:50] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:32:52] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:32:52] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:32:53] SYN Flood Detected from 192.168.1.10
[2026-03-13 00:32:55] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:32:57] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:32:57] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:32:58] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:33:00] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:33:02] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:33:02] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:33:03] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:33:03] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:33:05] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:33:07] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:33:07] High Packet Flood Detected
[2026-03-13 00:33:07] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:33:14] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:33:17] High Packet Flood Detected
[2026-03-13 00:33:17] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:33:18] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:33:20] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:33:22] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:33:23] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:33:23] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:33:25] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:33:27] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:33:28] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:33:28] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:33:30] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:33:31] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:33:31] High Packet Flood Detected
[2026-03-13 00:33:31] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:33:32] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:33:33] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:33:33] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:33:34] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:33:35] SYN Flood Detected from 192.168.1.10
[2026-03-13 00:33:36] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:33:37] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:33:38] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:33:39] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:33:40] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:33:40] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:33:40] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:33:42] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:33:43] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:33:43] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:33:46] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:33:48] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:33:48] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:33:58] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:33:59] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:34:01] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:34:01] High Packet Flood Detected
[2026-03-13 00:34:03] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:34:03] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:34:04] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:34:06] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:34:08] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:34:08] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:34:09] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:34:11] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:34:13] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:34:13] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:34:14] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:34:16] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:34:18] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:34:18] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:34:19] SYN Flood Detected from 192.168.1.10
[2026-03-13 00:34:21] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:34:21] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:34:23] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:34:23] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:34:24] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:34:25] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:34:26] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:34:28] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:34:28] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:34:28] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:34:36] High Packet Flood Detected
[2026-03-13 00:34:37] High Packet Flood Detected
[2026-03-13 00:34:38] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:34:39] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:34:41] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:34:42] High Packet Flood Detected
[2026-03-13 00:34:43] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:34:43] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:34:44] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:34:46] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:34:48] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:34:48] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:34:49] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:34:51] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:34:52] High Packet Flood Detected
[2026-03-13 00:34:53] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:34:53] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:34:54] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:34:56] High Packet Flood Detected
[2026-03-13 00:34:56] High Packet Flood Detected
[2026-03-13 00:34:57] High Packet Flood Detected
[2026-03-13 00:34:57] High Packet Flood Detected
[2026-03-13 00:34:57] High Packet Flood Detected
[2026-03-13 00:34:58] High Packet Flood Detected
[2026-03-13 00:34:58] High Packet Flood Detected
[2026-03-13 00:34:58] High Packet Flood Detected
[2026-03-13 00:34:58] High Packet Flood Detected
[2026-03-13 00:34:59] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:34:59] High Packet Flood Detected
[2026-03-13 00:34:59] High Packet Flood Detected
[2026-03-13 00:35:00] High Packet Flood Detected
[2026-03-13 00:35:00] High Packet Flood Detected
[2026-03-13 00:35:00] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:35:00] High Packet Flood Detected
[2026-03-13 00:35:00] High Packet Flood Detected
[2026-03-13 00:35:01] High Packet Flood Detected
[2026-03-13 00:35:01] High Packet Flood Detected
[2026-03-13 00:35:01] High Packet Flood Detected
[2026-03-13 00:35:02] High Packet Flood Detected
[2026-03-13 00:35:02] High Packet Flood Detected
[2026-03-13 00:35:02] High Packet Flood Detected
[2026-03-13 00:35:03] High Packet Flood Detected
[2026-03-13 00:35:03] High Packet Flood Detected
[2026-03-13 00:35:03] High Packet Flood Detected
[2026-03-13 00:35:03] High Packet Flood Detected
[2026-03-13 00:35:04] High Packet Flood Detected
[2026-03-13 00:35:04] High Packet Flood Detected
[2026-03-13 00:35:04] High Packet Flood Detected
[2026-03-13 00:35:05] High Packet Flood Detected
[2026-03-13 00:35:05] High Packet Flood Detected
[2026-03-13 00:35:05] High Packet Flood Detected
[2026-03-13 00:35:05] High Packet Flood Detected
[2026-03-13 00:35:06] High Packet Flood Detected
[2026-03-13 00:35:06] High Packet Flood Detected
[2026-03-13 00:35:06] High Packet Flood Detected
[2026-03-13 00:35:07] High Packet Flood Detected
[2026-03-13 00:35:07] High Packet Flood Detected
[2026-03-13 00:35:07] High Packet Flood Detected
[2026-03-13 00:35:08] High Packet Flood Detected
[2026-03-13 00:35:08] High Packet Flood Detected
[2026-03-13 00:35:08] High Packet Flood Detected
[2026-03-13 00:35:08] High Packet Flood Detected
[2026-03-13 00:35:09] High Packet Flood Detected
[2026-03-13 00:35:09] High Packet Flood Detected
[2026-03-13 00:35:09] High Packet Flood Detected
[2026-03-13 00:35:09] High Packet Flood Detected
[2026-03-13 00:35:10] High Packet Flood Detected
[2026-03-13 00:35:10] High Packet Flood Detected
[2026-03-13 00:35:10] High Packet Flood Detected
[2026-03-13 00:35:11] High Packet Flood Detected
[2026-03-13 00:35:11] High Packet Flood Detected
[2026-03-13 00:35:11] High Packet Flood Detected
[2026-03-13 00:35:11] High Packet Flood Detected
[2026-03-13 00:35:12] High Packet Flood Detected
[2026-03-13 00:35:12] High Packet Flood Detected
[2026-03-13 00:35:12] High Packet Flood Detected
[2026-03-13 00:35:13] High Packet Flood Detected
[2026-03-13 00:35:13] High Packet Flood Detected
[2026-03-13 00:35:13] High Packet Flood Detected
[2026-03-13 00:35:14] High Packet Flood Detected
[2026-03-13 00:35:14] High Packet Flood Detected
[2026-03-13 00:35:14] High Packet Flood Detected
[2026-03-13 00:35:14] High Packet Flood Detected
[2026-03-13 00:35:15] High Packet Flood Detected
[2026-03-13 00:35:15] High Packet Flood Detected
[2026-03-13 00:35:15] High Packet Flood Detected
[2026-03-13 00:35:15] High Packet Flood Detected
[2026-03-13 00:35:16] High Packet Flood Detected
[2026-03-13 00:35:16] High Packet Flood Detected
[2026-03-13 00:35:16] High Packet Flood Detected
[2026-03-13 00:35:17] High Packet Flood Detected
[2026-03-13 00:35:17] High Packet Flood Detected
[2026-03-13 00:35:17] High Packet Flood Detected
[2026-03-13 00:35:17] High Packet Flood Detected
[2026-03-13 00:35:18] High Packet Flood Detected
[2026-03-13 00:35:18] High Packet Flood Detected
[2026-03-13 00:35:18] High Packet Flood Detected
[2026-03-13 00:35:19] High Packet Flood Detected
[2026-03-13 00:35:19] High Packet Flood Detected
[2026-03-13 00:35:19] High Packet Flood Detected
[2026-03-13 00:35:19] High Packet Flood Detected
[2026-03-13 00:35:20] High Packet Flood Detected
[2026-03-13 00:35:20] High Packet Flood Detected
[2026-03-13 00:35:20] High Packet Flood Detected
[2026-03-13 00:35:20] High Packet Flood Detected
[2026-03-13 00:35:21] High Packet Flood Detected
[2026-03-13 00:35:21] High Packet Flood Detected
[2026-03-13 00:35:21] High Packet Flood Detected
[2026-03-13 00:35:21] High Packet Flood Detected
[2026-03-13 00:35:22] High Packet Flood Detected
[2026-03-13 00:35:22] High Packet Flood Detected
[2026-03-13 00:35:22] High Packet Flood Detected
[2026-03-13 00:35:23] High Packet Flood Detected
[2026-03-13 00:35:23] High Packet Flood Detected
[2026-03-13 00:35:23] High Packet Flood Detected
[2026-03-13 00:35:23] High Packet Flood Detected
[2026-03-13 00:35:24] High Packet Flood Detected
[2026-03-13 00:35:24] High Packet Flood Detected
[2026-03-13 00:35:24] High Packet Flood Detected
[2026-03-13 00:35:24] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:35:25] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:35:25] High Packet Flood Detected
[2026-03-13 00:35:25] High Packet Flood Detected
[2026-03-13 00:35:25] High Packet Flood Detected
[2026-03-13 00:35:26] High Packet Flood Detected
[2026-03-13 00:35:26] High Packet Flood Detected
[2026-03-13 00:35:26] High Packet Flood Detected
[2026-03-13 00:35:26] High Packet Flood Detected
[2026-03-13 00:35:27] High Packet Flood Detected
[2026-03-13 00:35:27] High Packet Flood Detected
[2026-03-13 00:35:27] High Packet Flood Detected
[2026-03-13 00:35:28] High Packet Flood Detected
[2026-03-13 00:35:28] High Packet Flood Detected
[2026-03-13 00:35:28] High Packet Flood Detected
[2026-03-13 00:35:28] High Packet Flood Detected
[2026-03-13 00:35:29] High Packet Flood Detected
[2026-03-13 00:35:29] High Packet Flood Detected
[2026-03-13 00:35:29] High Packet Flood Detected
[2026-03-13 00:35:29] High Packet Flood Detected
[2026-03-13 00:35:29] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:35:30] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:35:30] High Packet Flood Detected
[2026-03-13 00:35:30] High Packet Flood Detected
[2026-03-13 00:35:30] High Packet Flood Detected
[2026-03-13 00:35:31] High Packet Flood Detected
[2026-03-13 00:35:31] High Packet Flood Detected
[2026-03-13 00:35:31] High Packet Flood Detected
[2026-03-13 00:35:32] High Packet Flood Detected
[2026-03-13 00:35:32] High Packet Flood Detected
[2026-03-13 00:35:32] High Packet Flood Detected
[2026-03-13 00:35:32] SYN Flood Detected from 192.168.1.10
[2026-03-13 00:35:32] High Packet Flood Detected
[2026-03-13 00:35:33] High Packet Flood Detected
[2026-03-13 00:35:33] High Packet Flood Detected
[2026-03-13 00:35:33] High Packet Flood Detected
[2026-03-13 00:35:34] High Packet Flood Detected
[2026-03-13 00:35:34] High Packet Flood Detected
[2026-03-13 00:35:34] High Packet Flood Detected
[2026-03-13 00:35:34] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:35:34] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:35:35] High Packet Flood Detected
[2026-03-13 00:35:35] High Packet Flood Detected
[2026-03-13 00:35:35] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:35:35] High Packet Flood Detected
[2026-03-13 00:35:36] High Packet Flood Detected
[2026-03-13 00:35:36] SYN Scan Detected → Source: 192.168.1.10, Port: 80
[2026-03-13 00:35:36] High Packet Flood Detected
[2026-03-13 00:35:36] High Packet Flood Detected
[2026-03-13 00:35:37] High Packet Flood Detected
[2026-03-13 00:35:37] High Packet Flood Detected
[2026-03-13 00:35:37] High Packet Flood Detected
[2026-03-13 00:35:37] SYN Scan Detected → Source: 192.168.1.10, Port: 443
[2026-03-13 00:35:37] High Packet Flood Detected
[2026-03-13 00:35:38] High Packet Flood Detected
[2026-03-13 00:35:38] High Packet Flood Detected
[2026-03-13 00:35:38] High Packet Flood Detected
[2026-03-13 00:35:39] High Packet Flood Detected
[2026-03-13 00:35:39] High Packet Flood Detected
[2026-03-13 00:35:39] High Packet Flood Detected
[2026-03-13 00:35:39] High Packet Flood Detected
[2026-03-13 00:35:40] High Packet Flood Detected
[2026-03-13 00:35:40] High Packet Flood Detected
[2026-03-13 00:35:40] High Packet Flood Detected
[2026-03-13 00:35:40] High Packet Flood Detected
[2026-03-13 00:35:41] High Packet Flood Detected
